Symbol,Date,Metric,Value
AAPL,2014-10-30,Low,105.900002
AAPL,2014-10-31,Low,107.209999
AAPL,2014-11-03,Low,108.010002
AAPL,2014-11-04,Low,107.720001
AAPL,2014-11-05,Low,108.129997
AAPL,2014-11-06,Low,107.800003
AAPL,2014-11-07,Low,108.550003
AAPL,2014-11-10,Low,108.669998
AAPL,2014-11-11,Low,108.400002
AAPL,2014-11-12,Low,109.370003
AAPL,2014-11-13,Low,111.599998
AAPL,2014-11-14,Low,111.209999
AAPL,2014-11-17,Low,113.300003
AAPL,2014-11-18,Low,113.889999
AAPL,2014-11-19,Low,113.800003
AAPL,2014-11-20,Low,114.849998
AAPL,2014-11-21,Low,116.029999
AAPL,2014-11-24,Low,116.620003
AAPL,2014-11-25,Low,117.449997
AAPL,2014-11-26,Low,117.830002
AAPL,2014-11-28,Low,118.050003
AAPL,2014-12-01,Low,111.269997
AAPL,2014-12-02,Low,112.75
AAPL,2014-12-03,Low,115.110001
AAPL,2014-12-04,Low,115.290001
AAPL,2014-12-05,Low,114.639999
AAPL,2014-12-08,Low,111.620003
AAPL,2014-12-09,Low,109.349998
AAPL,2014-12-10,Low,111.540001
AAPL,2014-12-11,Low,111.339996
AAPL,2014-12-12,Low,109.580002
AAPL,2014-12-15,Low,106.349998
AAPL,2014-12-16,Low,106.260002
AAPL,2014-12-17,Low,106.82
AAPL,2014-12-18,Low,110.660004
AAPL,2014-12-19,Low,111.660004
AAPL,2014-12-22,Low,111.970001
AAPL,2014-12-23,Low,112.459999
AAPL,2014-12-24,Low,112.010002
AAPL,2014-12-26,Low,112.010002
AAPL,2014-12-29,Low,113.699997
AAPL,2014-12-30,Low,112.110001
AAPL,2014-12-31,Low,110.209999
AAPL,2015-01-02,Low,107.349998
AAPL,2015-01-05,Low,105.410004
AAPL,2015-01-06,Low,104.629997
AAPL,2015-01-07,Low,106.699997
AAPL,2015-01-08,Low,108.699997
AAPL,2015-01-09,Low,110.209999
AAPL,2015-01-12,Low,108.800003
AAPL,2015-01-13,Low,108.910004
AAPL,2015-01-14,Low,108.5
AAPL,2015-01-15,Low,106.660004
AAPL,2015-01-16,Low,105.199997
AAPL,2015-01-20,Low,106.5
AAPL,2015-01-21,Low,108.269997
AAPL,2015-01-22,Low,109.720001
AAPL,2015-01-23,Low,111.529999
AAPL,2015-01-26,Low,112.800003
AAPL,2015-01-27,Low,109.029999
AAPL,2015-01-28,Low,115.309998
AAPL,2015-01-29,Low,115.559998
AAPL,2015-01-30,Low,116.849998
AAPL,2015-02-02,Low,116.080002
AAPL,2015-02-03,Low,117.610001
AAPL,2015-02-04,Low,118.309998
AAPL,2015-02-05,Low,119.25
AAPL,2015-02-06,Low,118.449997
AAPL,2015-02-09,Low,118.43
AAPL,2015-02-10,Low,120.160004
AAPL,2015-02-11,Low,122.5
AAPL,2015-02-12,Low,125.57
AAPL,2015-02-13,Low,125.650002
AAPL,2015-02-17,Low,126.919998
AAPL,2015-02-18,Low,127.449997
AAPL,2015-02-19,Low,128.330002
AAPL,2015-02-20,Low,128.050003
AAPL,2015-02-23,Low,129.660004
AAPL,2015-02-24,Low,131.169998
AAPL,2015-02-25,Low,128.149994
AAPL,2015-02-26,Low,126.610001
AAPL,2015-02-27,Low,128.240005
AAPL,2015-03-02,Low,128.300003
AAPL,2015-03-03,Low,128.089996
AAPL,2015-03-04,Low,128.320007
AAPL,2015-03-05,Low,125.760002
AAPL,2015-03-06,Low,126.260002
AAPL,2015-03-09,Low,125.059998
AAPL,2015-03-10,Low,123.800003
AAPL,2015-03-11,Low,122.110001
AAPL,2015-03-12,Low,121.629997
AAPL,2015-03-13,Low,122.580002
AAPL,2015-03-16,Low,122.870003
AAPL,2015-03-17,Low,125.650002
AAPL,2015-03-18,Low,126.370003
AAPL,2015-03-19,Low,127.400002
AAPL,2015-03-20,Low,125.160004
AAPL,2015-03-23,Low,126.519997
AAPL,2015-03-24,Low,126.559998
AAPL,2015-03-25,Low,123.379997
AAPL,2015-03-26,Low,122.599998
AAPL,2015-03-27,Low,122.910004
AAPL,2015-03-30,Low,124.0
AAPL,2015-03-31,Low,124.360001
AAPL,2015-04-01,Low,123.099998
AAPL,2015-04-02,Low,124.190002
AAPL,2015-04-06,Low,124.330002
AAPL,2015-04-07,Low,125.980003
AAPL,2015-04-08,Low,124.970001
AAPL,2015-04-09,Low,124.660004
AAPL,2015-04-10,Low,125.260002
AAPL,2015-04-13,Low,126.610001
AAPL,2015-04-14,Low,125.910004
AAPL,2015-04-15,Low,126.010002
AAPL,2015-04-16,Low,126.110001
AAPL,2015-04-17,Low,124.459999
AAPL,2015-04-20,Low,125.169998
AAPL,2015-04-21,Low,126.669998
AAPL,2015-04-22,Low,126.32
AAPL,2015-04-23,Low,128.139999
AAPL,2015-04-24,Low,129.229996
AAPL,2015-04-27,Low,131.149994
AAPL,2015-04-28,Low,129.570007
AAPL,2015-04-29,Low,128.300003
AAPL,2015-04-30,Low,124.580002
AAPL,2015-05-01,Low,125.300003
AAPL,2015-05-04,Low,128.259995
AAPL,2015-05-05,Low,125.779999
AAPL,2015-05-06,Low,123.360001
AAPL,2015-05-07,Low,124.019997
AAPL,2015-05-08,Low,126.110001
AAPL,2015-05-11,Low,125.629997
AAPL,2015-05-12,Low,124.82
AAPL,2015-05-13,Low,125.870003
AAPL,2015-05-14,Low,127.160004
AAPL,2015-05-15,Low,128.210007
AAPL,2015-05-18,Low,128.360001
AAPL,2015-05-19,Low,129.639999
AAPL,2015-05-20,Low,129.339996
AAPL,2015-05-21,Low,129.830002
AAPL,2015-05-22,Low,131.399994
AAPL,2015-05-26,Low,129.119995
AAPL,2015-05-27,Low,130.050003
AAPL,2015-05-28,Low,131.100006
AAPL,2015-05-29,Low,129.899994
AAPL,2015-06-01,Low,130.050003
AAPL,2015-06-02,Low,129.320007
AAPL,2015-06-03,Low,129.899994
AAPL,2015-06-04,Low,128.910004
AAPL,2015-06-05,Low,128.360001
AAPL,2015-06-08,Low,126.830002
AAPL,2015-06-09,Low,125.620003
AAPL,2015-06-10,Low,127.849998
AAPL,2015-06-11,Low,128.479996
AAPL,2015-06-12,Low,127.110001
AAPL,2015-06-15,Low,125.709999
AAPL,2015-06-16,Low,126.370003
AAPL,2015-06-17,Low,126.739998
AAPL,2015-06-18,Low,127.220001
AAPL,2015-06-19,Low,126.400002
AAPL,2015-06-22,Low,127.080002
AAPL,2015-06-23,Low,126.879997
AAPL,2015-06-24,Low,127.120003
AAPL,2015-06-25,Low,127.5
AAPL,2015-06-26,Low,126.510002
AAPL,2015-06-29,Low,124.480003
AAPL,2015-06-30,Low,124.860001
AAPL,2015-07-01,Low,125.989998
AAPL,2015-07-02,Low,125.769997
AAPL,2015-07-06,Low,124.849998
AAPL,2015-07-07,Low,123.769997
AAPL,2015-07-08,Low,122.540001
AAPL,2015-07-09,Low,119.220001
AAPL,2015-07-10,Low,121.209999
AAPL,2015-07-13,Low,124.32
AAPL,2015-07-14,Low,125.040001
AAPL,2015-07-15,Low,125.580002
AAPL,2015-07-16,Low,127.349998
AAPL,2015-07-17,Low,128.309998
AAPL,2015-07-20,Low,130.699997
AAPL,2015-07-21,Low,130.320007
AAPL,2015-07-22,Low,121.989998
AAPL,2015-07-23,Low,125.059998
AAPL,2015-07-24,Low,123.900002
AAPL,2015-07-27,Low,122.120003
AAPL,2015-07-28,Low,122.550003
AAPL,2015-07-29,Low,122.269997
AAPL,2015-07-30,Low,121.709999
AAPL,2015-07-31,Low,120.910004
AAPL,2015-08-03,Low,117.519997
AAPL,2015-08-04,Low,113.25
AAPL,2015-08-05,Low,112.099998
AAPL,2015-08-06,Low,114.120003
AAPL,2015-08-07,Low,114.5
AAPL,2015-08-10,Low,116.529999
AAPL,2015-08-11,Low,113.330002
AAPL,2015-08-12,Low,109.629997
AAPL,2015-08-13,Low,114.540001
AAPL,2015-08-14,Low,114.010002
AAPL,2015-08-17,Low,115.5
AAPL,2015-08-18,Low,116.010002
AAPL,2015-08-19,Low,114.68
AAPL,2015-08-20,Low,111.629997
AAPL,2015-08-21,Low,105.650002
AAPL,2015-08-24,Low,92.0
AAPL,2015-08-25,Low,103.5
AAPL,2015-08-26,Low,105.050003
AAPL,2015-08-27,Low,110.019997
AAPL,2015-08-28,Low,111.540001
AAPL,2015-08-31,Low,112.0
AAPL,2015-09-01,Low,107.360001
AAPL,2015-09-02,Low,109.129997
AAPL,2015-09-03,Low,110.040001
AAPL,2015-09-04,Low,108.510002
AAPL,2015-09-08,Low,110.32
AAPL,2015-09-09,Low,109.769997
AAPL,2015-09-10,Low,109.900002
AAPL,2015-09-11,Low,111.760002
AAPL,2015-09-14,Low,114.860001
AAPL,2015-09-15,Low,114.419998
AAPL,2015-09-16,Low,115.440002
AAPL,2015-09-17,Low,113.720001
AAPL,2015-09-18,Low,111.870003
AAPL,2015-09-21,Low,113.660004
AAPL,2015-09-22,Low,112.519997
AAPL,2015-09-23,Low,113.300003
AAPL,2015-09-24,Low,112.370003
AAPL,2015-09-25,Low,114.019997
AAPL,2015-09-28,Low,112.440002
AAPL,2015-09-29,Low,107.860001
AAPL,2015-09-30,Low,108.730003
AAPL,2015-10-01,Low,107.309998
AAPL,2015-10-02,Low,107.550003
AAPL,2015-10-05,Low,109.07
AAPL,2015-10-06,Low,109.769997
AAPL,2015-10-07,Low,109.410004
AAPL,2015-10-08,Low,108.209999
AAPL,2015-10-09,Low,109.489998
AAPL,2015-10-12,Low,111.440002
AAPL,2015-10-13,Low,110.68
AAPL,2015-10-14,Low,109.559998
AAPL,2015-10-15,Low,110.489998
AAPL,2015-10-16,Low,110.529999
AAPL,2015-10-19,Low,110.110001
AAPL,2015-10-20,Low,110.82
AAPL,2015-10-21,Low,113.699997
AAPL,2015-10-22,Low,114.099998
AAPL,2015-10-23,Low,116.330002
AAPL,2015-10-26,Low,114.919998
AAPL,2015-10-27,Low,113.989998
AAPL,2015-10-28,Low,116.059998
AAPL,2015-10-29,Low,118.269997
AAPL,2015-10-30,Low,119.449997
AAPL,2015-11-02,Low,119.610001
AAPL,2015-11-03,Low,120.699997
AAPL,2015-11-04,Low,121.620003
AAPL,2015-11-05,Low,120.18
AAPL,2015-11-06,Low,120.620003
AAPL,2015-11-09,Low,120.050003
AAPL,2015-11-10,Low,116.059998
AAPL,2015-11-11,Low,115.209999
AAPL,2015-11-12,Low,115.650002
AAPL,2015-11-13,Low,112.269997
AAPL,2015-11-16,Low,111.0
AAPL,2015-11-17,Low,113.32
AAPL,2015-11-18,Low,115.5
AAPL,2015-11-19,Low,116.760002
AAPL,2015-11-20,Low,118.849998
AAPL,2015-11-23,Low,117.339996
AAPL,2015-11-24,Low,117.120003
AAPL,2015-11-25,Low,117.919998
AAPL,2015-11-27,Low,117.599998
AAPL,2015-11-30,Low,117.75
AAPL,2015-12-01,Low,116.860001
AAPL,2015-12-02,Low,116.080002
AAPL,2015-12-03,Low,114.220001
AAPL,2015-12-04,Low,115.110001
AAPL,2015-12-07,Low,117.809998
AAPL,2015-12-08,Low,116.860001
AAPL,2015-12-09,Low,115.080002
AAPL,2015-12-10,Low,115.510002
AAPL,2015-12-11,Low,112.849998
AAPL,2015-12-14,Low,109.790001
AAPL,2015-12-15,Low,110.349998
AAPL,2015-12-16,Low,108.800003
AAPL,2015-12-17,Low,108.980003
AAPL,2015-12-18,Low,105.809998
AAPL,2015-12-21,Low,105.57
AAPL,2015-12-22,Low,106.449997
AAPL,2015-12-23,Low,107.199997
AAPL,2015-12-24,Low,107.949997
AAPL,2015-12-28,Low,106.18
AAPL,2015-12-29,Low,106.860001
AAPL,2015-12-30,Low,107.18
AAPL,2015-12-31,Low,104.82
AAPL,2016-01-04,Low,102.0
AAPL,2016-01-05,Low,102.410004
AAPL,2016-01-06,Low,99.870003
AAPL,2016-01-07,Low,96.43
AAPL,2016-01-08,Low,96.760002
AAPL,2016-01-11,Low,97.339996
AAPL,2016-01-12,Low,98.839996
AAPL,2016-01-13,Low,97.300003
AAPL,2016-01-14,Low,95.739998
AAPL,2016-01-15,Low,95.360001
AAPL,2016-01-19,Low,95.5
AAPL,2016-01-20,Low,93.419998
AAPL,2016-01-21,Low,94.940002
AAPL,2016-01-22,Low,98.370003
AAPL,2016-01-25,Low,99.209999
AAPL,2016-01-26,Low,98.07
AAPL,2016-01-27,Low,93.339996
AAPL,2016-01-28,Low,92.389999
AAPL,2016-01-29,Low,94.349998
AAPL,2016-02-01,Low,95.400002
AAPL,2016-02-02,Low,94.279999
AAPL,2016-02-03,Low,94.080002
AAPL,2016-02-04,Low,95.190002
AAPL,2016-02-05,Low,93.690002
AAPL,2016-02-08,Low,93.040001
AAPL,2016-02-09,Low,93.93
AAPL,2016-02-10,Low,94.099998
AAPL,2016-02-11,Low,92.589996
AAPL,2016-02-12,Low,93.010002
AAPL,2016-02-16,Low,94.610001
AAPL,2016-02-17,Low,96.150002
AAPL,2016-02-18,Low,96.089996
AAPL,2016-02-19,Low,95.800003
AAPL,2016-02-22,Low,95.919998
AAPL,2016-02-23,Low,94.550003
AAPL,2016-02-24,Low,93.32
AAPL,2016-02-25,Low,95.25
AAPL,2016-02-26,Low,96.580002
AAPL,2016-02-29,Low,96.650002
AAPL,2016-03-01,Low,97.419998
AAPL,2016-03-02,Low,99.639999
AAPL,2016-03-03,Low,100.449997
AAPL,2016-03-04,Low,101.370003
AAPL,2016-03-07,Low,100.959999
AAPL,2016-03-08,Low,100.400002
AAPL,2016-03-09,Low,100.269997
AAPL,2016-03-10,Low,100.150002
AAPL,2016-03-11,Low,101.5
AAPL,2016-03-14,Low,101.779999
AAPL,2016-03-15,Low,103.849998
AAPL,2016-03-16,Low,104.589996
AAPL,2016-03-17,Low,104.959999
AAPL,2016-03-18,Low,105.190002
AAPL,2016-03-21,Low,105.139999
AAPL,2016-03-22,Low,105.209999
AAPL,2016-03-23,Low,105.900002
AAPL,2016-03-24,Low,104.889999
AAPL,2016-03-28,Low,105.059998
AAPL,2016-03-29,Low,104.879997
AAPL,2016-03-30,Low,108.599998
AAPL,2016-03-31,Low,108.879997
AAPL,2016-04-01,Low,108.199997
AAPL,2016-04-04,Low,110.269997
AAPL,2016-04-05,Low,109.419998
AAPL,2016-04-06,Low,109.199997
AAPL,2016-04-07,Low,108.120003
AAPL,2016-04-08,Low,108.169998
AAPL,2016-04-11,Low,108.830002
AAPL,2016-04-12,Low,108.660004
AAPL,2016-04-13,Low,110.800003
AAPL,2016-04-14,Low,111.330002
AAPL,2016-04-15,Low,109.730003
AAPL,2016-04-18,Low,106.940002
AAPL,2016-04-19,Low,106.230003
AAPL,2016-04-20,Low,106.059998
AAPL,2016-04-21,Low,105.519997
AAPL,2016-04-22,Low,104.620003
AAPL,2016-04-25,Low,104.510002
AAPL,2016-04-26,Low,103.910004
AAPL,2016-04-27,Low,95.68
AAPL,2016-04-28,Low,94.25
AAPL,2016-04-29,Low,92.510002
AAPL,2016-05-02,Low,92.400002
AAPL,2016-05-03,Low,93.68
AAPL,2016-05-04,Low,93.82
AAPL,2016-05-05,Low,92.68
AAPL,2016-05-06,Low,91.849998
AAPL,2016-05-09,Low,92.589996
AAPL,2016-05-10,Low,92.110001
AAPL,2016-05-11,Low,92.459999
AAPL,2016-05-12,Low,89.470001
AAPL,2016-05-13,Low,90.0
AAPL,2016-05-16,Low,91.650002
AAPL,2016-05-17,Low,93.010002
AAPL,2016-05-18,Low,93.889999
AAPL,2016-05-19,Low,93.57
AAPL,2016-05-20,Low,94.519997
AAPL,2016-05-23,Low,95.669998
AAPL,2016-05-24,Low,96.839996
AAPL,2016-05-25,Low,98.110001
AAPL,2016-05-26,Low,98.639999
AAPL,2016-05-27,Low,99.25
AAPL,2016-05-31,Low,98.82
AAPL,2016-06-01,Low,98.330002
AAPL,2016-06-02,Low,96.629997
AAPL,2016-06-03,Low,97.449997
AAPL,2016-06-06,Low,97.550003
AAPL,2016-06-07,Low,98.959999
AAPL,2016-06-08,Low,98.68
AAPL,2016-06-09,Low,98.459999
AAPL,2016-06-10,Low,98.480003
AAPL,2016-06-13,Low,97.099998
AAPL,2016-06-14,Low,96.75
AAPL,2016-06-15,Low,97.029999
AAPL,2016-06-16,Low,96.07
AAPL,2016-06-17,Low,95.300003
AAPL,2016-06-20,Low,95.029999
AAPL,2016-06-21,Low,94.68
AAPL,2016-06-22,Low,95.349998
AAPL,2016-06-23,Low,95.25
AAPL,2016-06-24,Low,92.650002
AAPL,2016-06-27,Low,91.5
AAPL,2016-06-28,Low,92.139999
AAPL,2016-06-29,Low,93.629997
AAPL,2016-06-30,Low,94.300003
AAPL,2016-07-01,Low,95.330002
AAPL,2016-07-05,Low,94.459999
AAPL,2016-07-06,Low,94.370003
AAPL,2016-07-07,Low,95.620003
AAPL,2016-07-08,Low,96.050003
AAPL,2016-07-11,Low,96.730003
AAPL,2016-07-12,Low,97.120003
AAPL,2016-07-13,Low,96.839996
AAPL,2016-07-14,Low,97.32
AAPL,2016-07-15,Low,98.5
AAPL,2016-07-18,Low,98.599998
AAPL,2016-07-19,Low,99.339996
AAPL,2016-07-20,Low,99.739998
AAPL,2016-07-21,Low,99.129997
AAPL,2016-07-22,Low,98.309998
AAPL,2016-07-25,Low,96.919998
AAPL,2016-07-26,Low,96.419998
AAPL,2016-07-27,Low,102.75
AAPL,2016-07-28,Low,102.82
AAPL,2016-07-29,Low,103.68
AAPL,2016-08-01,Low,104.410004
AAPL,2016-08-02,Low,104.0
AAPL,2016-08-03,Low,104.769997
AAPL,2016-08-04,Low,105.279999
AAPL,2016-08-05,Low,106.18
AAPL,2016-08-08,Low,107.160004
AAPL,2016-08-09,Low,108.010002
AAPL,2016-08-10,Low,107.760002
AAPL,2016-08-11,Low,107.849998
AAPL,2016-08-12,Low,107.779999
AAPL,2016-08-15,Low,108.080002
AAPL,2016-08-16,Low,109.209999
AAPL,2016-08-17,Low,108.339996
AAPL,2016-08-18,Low,109.019997
AAPL,2016-08-19,Low,108.360001
AAPL,2016-08-22,Low,107.849998
AAPL,2016-08-23,Low,108.529999
AAPL,2016-08-24,Low,107.68
AAPL,2016-08-25,Low,106.68
AAPL,2016-08-26,Low,106.309998
AAPL,2016-08-29,Low,106.290001
AAPL,2016-08-30,Low,105.5
AAPL,2016-08-31,Low,105.639999
AAPL,2016-09-01,Low,105.620003
AAPL,2016-09-02,Low,106.82
AAPL,2016-09-06,Low,107.510002
AAPL,2016-09-07,Low,107.07
AAPL,2016-09-08,Low,105.239998
AAPL,2016-09-09,Low,103.129997
AAPL,2016-09-12,Low,102.529999
AAPL,2016-09-13,Low,107.239998
AAPL,2016-09-14,Low,108.599998
AAPL,2016-09-15,Low,113.489998
AAPL,2016-09-16,Low,114.040001
AAPL,2016-09-19,Low,113.25
AAPL,2016-09-20,Low,112.510002
AAPL,2016-09-21,Low,112.440002
AAPL,2016-09-22,Low,114.0
AAPL,2016-09-23,Low,111.550003
AAPL,2016-09-26,Low,111.550003
AAPL,2016-09-27,Low,112.339996
AAPL,2016-09-28,Low,113.43
AAPL,2016-09-29,Low,111.800003
AAPL,2016-09-30,Low,111.800003
AAPL,2016-10-03,Low,112.279999
AAPL,2016-10-04,Low,112.629997
AAPL,2016-10-05,Low,112.690002
AAPL,2016-10-06,Low,113.129997
AAPL,2016-10-07,Low,113.510002
AAPL,2016-10-10,Low,114.720001
AAPL,2016-10-11,Low,116.199997
AAPL,2016-10-12,Low,116.75
AAPL,2016-10-13,Low,115.720001
AAPL,2016-10-14,Low,117.129997
AAPL,2016-10-17,Low,116.779999
AAPL,2016-10-18,Low,117.449997
AAPL,2016-10-19,Low,113.800003
AAPL,2016-10-20,Low,116.330002
AAPL,2016-10-21,Low,116.279999
AAPL,2016-10-24,Low,117.0
AAPL,2016-10-25,Low,117.309998
AAPL,2016-10-26,Low,113.309998
AAPL,2016-10-27,Low,114.099998
AAPL,2016-10-28,Low,113.449997
AAPL,2016-10-31,Low,113.199997
AAPL,2016-11-01,Low,110.529999
AAPL,2016-11-02,Low,111.230003
AAPL,2016-11-03,Low,109.550003
AAPL,2016-11-04,Low,108.110001
AAPL,2016-11-07,Low,109.459999
AAPL,2016-11-08,Low,109.699997
AAPL,2016-11-09,Low,108.050003
AAPL,2016-11-10,Low,105.830002
AAPL,2016-11-11,Low,106.550003
AAPL,2016-11-14,Low,104.080002
AAPL,2016-11-15,Low,106.160004
AAPL,2016-11-16,Low,106.599998
AAPL,2016-11-17,Low,108.830002
AAPL,2016-11-18,Low,109.660004
AAPL,2016-11-21,Low,110.010002
AAPL,2016-11-22,Low,111.400002
AAPL,2016-11-23,Low,110.330002
AAPL,2016-11-25,Low,110.949997
AAPL,2016-11-28,Low,111.389999
AAPL,2016-11-29,Low,110.07
AAPL,2016-11-30,Low,110.269997
AAPL,2016-12-01,Low,109.029999
AAPL,2016-12-02,Low,108.849998
AAPL,2016-12-05,Low,108.25
AAPL,2016-12-06,Low,109.190002
AAPL,2016-12-07,Low,109.160004
AAPL,2016-12-08,Low,110.599998
AAPL,2016-12-09,Low,112.309998
AAPL,2016-12-12,Low,112.489998
AAPL,2016-12-13,Low,113.75
AAPL,2016-12-14,Low,114.980003
AAPL,2016-12-15,Low,115.230003
AAPL,2016-12-16,Low,115.650002
AAPL,2016-12-19,Low,115.75
AAPL,2016-12-20,Low,116.68
AAPL,2016-12-21,Low,116.779999
AAPL,2016-12-22,Low,115.639999
AAPL,2016-12-23,Low,115.589996
AAPL,2016-12-27,Low,116.489998
AAPL,2016-12-28,Low,116.199997
AAPL,2016-12-29,Low,116.400002
AAPL,2016-12-30,Low,115.43
AAPL,2017-01-03,Low,114.760002
AAPL,2017-01-04,Low,115.75
AAPL,2017-01-05,Low,115.809998
AAPL,2017-01-06,Low,116.470001
AAPL,2017-01-09,Low,117.940002
AAPL,2017-01-10,Low,118.300003
AAPL,2017-01-11,Low,118.599998
AAPL,2017-01-12,Low,118.209999
AAPL,2017-01-13,Low,118.809998
AAPL,2017-01-17,Low,118.220001
AAPL,2017-01-18,Low,119.709999
AAPL,2017-01-19,Low,119.370003
AAPL,2017-01-20,Low,119.730003
AAPL,2017-01-23,Low,119.769997
AAPL,2017-01-24,Low,119.5
AAPL,2017-01-25,Low,120.279999
AAPL,2017-01-26,Low,121.599998
AAPL,2017-01-27,Low,121.599998
AAPL,2017-01-30,Low,120.660004
AAPL,2017-01-31,Low,120.620003
AAPL,2017-02-01,Low,127.010002
AAPL,2017-02-02,Low,127.779999
AAPL,2017-02-03,Low,128.160004
AAPL,2017-02-06,Low,128.899994
AAPL,2017-02-07,Low,130.449997
AAPL,2017-02-08,Low,131.220001
AAPL,2017-02-09,Low,131.119995
AAPL,2017-02-10,Low,132.050003
AAPL,2017-02-13,Low,132.75
AAPL,2017-02-14,Low,133.25
AAPL,2017-02-15,Low,134.619995
AAPL,2017-02-16,Low,134.839996
AAPL,2017-02-17,Low,135.100006
AAPL,2017-02-21,Low,135.979996
AAPL,2017-02-22,Low,136.110001
AAPL,2017-02-23,Low,136.300003
AAPL,2017-02-24,Low,135.279999
AAPL,2017-02-27,Low,136.279999
AAPL,2017-02-28,Low,136.699997
AAPL,2017-03-01,Low,137.600006
AAPL,2017-03-02,Low,138.759995
AAPL,2017-03-03,Low,138.589996
AAPL,2017-03-06,Low,138.600006
AAPL,2017-03-07,Low,138.789993
AAPL,2017-03-08,Low,138.820007
AAPL,2017-03-09,Low,137.050003
AAPL,2017-03-10,Low,138.639999
AAPL,2017-03-13,Low,138.820007
AAPL,2017-03-14,Low,138.839996
AAPL,2017-03-15,Low,139.029999
AAPL,2017-03-16,Low,140.259995
AAPL,2017-03-17,Low,139.889999
AAPL,2017-03-20,Low,140.229996
AAPL,2017-03-21,Low,139.729996
AAPL,2017-03-22,Low,139.759995
AAPL,2017-03-23,Low,140.610001
AAPL,2017-03-24,Low,140.350006
AAPL,2017-03-27,Low,138.619995
AAPL,2017-03-28,Low,140.619995
AAPL,2017-03-29,Low,143.190002
AAPL,2017-03-30,Low,143.5
AAPL,2017-03-31,Low,143.009995
AAPL,2017-04-03,Low,143.050003
AAPL,2017-04-04,Low,143.169998
AAPL,2017-04-05,Low,143.809998
AAPL,2017-04-06,Low,143.449997
AAPL,2017-04-07,Low,143.270004
AAPL,2017-04-10,Low,142.899994
AAPL,2017-04-11,Low,140.059998
AAPL,2017-04-12,Low,141.009995
AAPL,2017-04-13,Low,141.050003
AAPL,2017-04-17,Low,140.869995
AAPL,2017-04-18,Low,141.110001
AAPL,2017-04-19,Low,140.449997
AAPL,2017-04-20,Low,141.160004
AAPL,2017-04-21,Low,141.850006
AAPL,2017-04-24,Low,143.179993
AAPL,2017-04-25,Low,143.869995
AAPL,2017-04-26,Low,143.380005
AAPL,2017-04-27,Low,143.309998
AAPL,2017-04-28,Low,143.270004
AAPL,2017-05-01,Low,144.960007
AAPL,2017-05-02,Low,146.839996
AAPL,2017-05-03,Low,144.270004
AAPL,2017-05-04,Low,145.809998
AAPL,2017-05-05,Low,146.759995
AAPL,2017-05-08,Low,149.029999
AAPL,2017-05-09,Low,153.449997
AAPL,2017-05-10,Low,152.110001
AAPL,2017-05-11,Low,152.309998
AAPL,2017-05-12,Low,154.669998
AAPL,2017-05-15,Low,155.050003
AAPL,2017-05-16,Low,154.720001
AAPL,2017-05-17,Low,149.710007
AAPL,2017-05-18,Low,151.130005
AAPL,2017-05-19,Low,152.630005
AAPL,2017-05-22,Low,152.910004
AAPL,2017-05-23,Low,153.309998
AAPL,2017-05-24,Low,152.669998
AAPL,2017-05-25,Low,153.029999
AAPL,2017-05-26,Low,153.309998
AAPL,2017-05-30,Low,153.330002
AAPL,2017-05-31,Low,152.380005
AAPL,2017-06-01,Low,152.220001
AAPL,2017-06-02,Low,152.889999
AAPL,2017-06-05,Low,153.460007
AAPL,2017-06-06,Low,153.779999
AAPL,2017-06-07,Low,154.479996
AAPL,2017-06-08,Low,154.399994
AAPL,2017-06-09,Low,146.020004
AAPL,2017-06-12,Low,142.509995
AAPL,2017-06-13,Low,145.149994
AAPL,2017-06-14,Low,143.839996
AAPL,2017-06-15,Low,142.210007
AAPL,2017-06-16,Low,142.199997
AAPL,2017-06-19,Low,143.660004
AAPL,2017-06-20,Low,144.940002
AAPL,2017-06-21,Low,144.610001
AAPL,2017-06-22,Low,145.119995
AAPL,2017-06-23,Low,145.110001
AAPL,2017-06-26,Low,145.380005
AAPL,2017-06-27,Low,143.619995
AAPL,2017-06-28,Low,143.160004
AAPL,2017-06-29,Low,142.279999
AAPL,2017-06-30,Low,143.779999
AAPL,2017-07-03,Low,143.100006
AAPL,2017-07-05,Low,142.720001
AAPL,2017-07-06,Low,142.410004
AAPL,2017-07-07,Low,142.899994
AAPL,2017-07-10,Low,143.369995
AAPL,2017-07-11,Low,144.380005
AAPL,2017-07-12,Low,144.820007
AAPL,2017-07-13,Low,145.440002
AAPL,2017-07-14,Low,147.330002
AAPL,2017-07-17,Low,148.570007
AAPL,2017-07-18,Low,148.669998
AAPL,2017-07-19,Low,149.949997
AAPL,2017-07-20,Low,150.190002
AAPL,2017-07-21,Low,148.880005
AAPL,2017-07-24,Low,149.899994
AAPL,2017-07-25,Low,151.800003
AAPL,2017-07-26,Low,153.059998
AAPL,2017-07-27,Low,147.300003
AAPL,2017-07-28,Low,149.190002
AAPL,2017-07-31,Low,148.130005
AAPL,2017-08-01,Low,148.410004
AAPL,2017-08-02,Low,156.160004
AAPL,2017-08-03,Low,155.020004
AAPL,2017-08-04,Low,155.690002
AAPL,2017-08-07,Low,156.669998
AAPL,2017-08-08,Low,158.270004
AAPL,2017-08-09,Low,159.110001
AAPL,2017-08-10,Low,154.630005
AAPL,2017-08-11,Low,156.070007
AAPL,2017-08-14,Low,158.75
AAPL,2017-08-15,Low,160.139999
