Date,AAPL,AMZN,GOOG,IBM
2017-07-12,145.869995,1000.650024,938.679993,153.479996
2017-07-13,145.5,1004.619995,946.289978,153.699997
2017-07-14,147.970001,1002.400024,952.0,154.009995
2017-07-17,148.820007,1004.690002,957.0,153.589996
2017-07-18,149.199997,1006.0,953.0,152.360001
2017-07-19,150.479996,1025.0,967.840027,150.020004
2017-07-20,151.5,1031.589966,975.0,147.529999
2017-07-21,149.990005,1021.280029,962.25,147.589996
2017-07-24,150.580002,1028.339966,972.219971,147.0
2017-07-25,151.800003,1038.050049,953.809998,146.570007
2017-07-26,153.350006,1043.199951,954.679993,146.270004
2017-07-27,153.75,1069.550049,951.780029,145.0
2017-07-28,149.889999,1012.140015,929.400024,144.809998
2017-07-31,149.899994,1019.049988,941.890015,144.380005
2017-08-01,149.100006,996.109985,932.380005,145.0
2017-08-02,159.279999,1001.77002,928.609985,145.119995
2017-08-03,157.050003,999.469971,930.340027,144.429993
2017-08-04,156.070007,989.679993,926.75,145.0
2017-08-07,157.059998,990.650024,929.059998,145.0
2017-08-08,158.600006,994.349976,927.090027,142.0
2017-08-09,159.259995,982.599976,920.609985,141.75
2017-08-10,159.899994,976.299988,917.549988,141.639999
2017-08-11,156.600006,960.0,907.969971,142.449997
2017-08-14,159.320007,978.409973,922.530029,142.0
2017-08-15,160.660004,988.900024,924.22998,142.550003
2017-08-16,161.940002,981.650024,925.289978,141.789993
2017-08-17,160.520004,977.840027,925.780029,142.520004
2017-08-18,157.860001,961.400024,910.309998,140.869995
2017-08-21,157.5,957.570007,910.0,139.589996
2017-08-22,158.229996,955.52002,912.719971,140.639999
2017-08-23,159.070007,959.380005,921.929993,140.699997
2017-08-24,160.429993,957.419983,928.659973,142.5
2017-08-25,159.649994,956.0,923.48999,143.300003
2017-08-28,160.139999,946.539978,916.0,144.110001
2017-08-29,160.100006,940.0,905.099976,142.100006
2017-08-30,163.800003,958.440002,920.049988,143.259995
2017-08-31,163.639999,974.700012,931.76001,143.020004
2017-09-01,164.800003,984.200012,941.130005,142.979996
2017-09-05,163.75,975.400024,933.080017,143.5
2017-09-06,162.710007,968.320007,930.150024,143.880005
2017-09-07,162.089996,974.0,931.72998,144.100006
2017-09-08,160.860001,979.099976,936.48999,143.149994
2017-09-11,160.5,974.460022,934.25,143.539993
2017-09-12,162.610001,983.27002,932.590027,145.110001
2017-09-13,159.869995,983.969971,930.659973,145.350006
2017-09-14,158.990005,996.799988,931.25,145.860001
2017-09-15,158.470001,993.01001,924.659973,144.820007
2017-09-18,160.110001,990.400024,920.01001,144.809998
2017-09-19,159.509995,977.25,917.419983,144.789993
2017-09-20,157.899994,971.789978,922.97998,144.929993
2017-09-21,155.800003,971.309998,933.0,145.649994
2017-09-22,151.539993,961.01001,927.75,145.589996
2017-09-25,149.990005,949.309998,925.450012,145.119995
2017-09-26,151.779999,945.48999,923.719971,146.360001
2017-09-27,153.800003,948.0,927.73999,146.679993
2017-09-28,153.889999,951.859985,941.359985,145.660004
2017-09-29,153.210007,960.109985,952.0,145.449997
2017-10-02,154.259995,964.0,959.97998,145.350006
2017-10-03,154.009995,958.0,954.0,146.690002
2017-10-04,153.630005,954.210022,957.0,147.0
2017-10-05,154.179993,970.0,955.48999,146.679993
2017-10-06,154.970001,975.640015,966.700012,146.639999
2017-10-09,155.809998,993.23999,980.0,146.5
2017-10-10,156.059998,996.669983,980.0,147.710007
2017-10-11,155.970001,991.27002,973.719971,148.399994
2017-10-12,156.350006,996.809998,987.450012,147.559998
2017-10-13,156.729996,1007.0,992.0,147.479996
2017-10-16,157.899994,1008.440002,992.099976,147.220001
2017-10-17,159.779999,1005.590027,990.289978,146.630005
2017-10-18,160.419998,1009.27002,991.77002,157.119995
2017-10-19,156.75,990.0,986.0,159.800003
2017-10-20,156.610001,993.530029,989.440002,161.070007
2017-10-23,156.889999,986.72998,989.52002,162.050003
2017-10-24,156.289993,969.0,970.0,159.649994
2017-10-25,156.910004,978.0,968.369995,156.009995
2017-10-26,157.229996,980.330017,980.0,154.309998
2017-10-27,159.289993,1058.140015,1009.190002,154.539993
2017-10-30,163.889999,1095.01001,1014.0,153.759995
2017-10-31,167.899994,1109.0,1015.219971,154.330002
2017-11-01,169.869995,1105.400024,1017.210022,154.100006
2017-11-02,166.600006,1097.810059,1021.76001,154.179993
2017-11-03,174.0,1091.150024,1022.109985,153.419998
2017-11-06,172.369995,1109.150024,1028.98999,151.770004
2017-11-07,173.910004,1124.73999,1027.27002,151.369995
2017-11-08,174.660004,1122.819946,1030.52002,151.600006
2017-11-09,175.110001,1125.959961,1033.98999,149.929993
2017-11-10,175.110001,1126.099976,1026.459961,150.649994
2017-11-13,173.5,1123.0,1023.419983,148.880005
2017-11-14,173.039993,1130.109985,1022.590027,147.949997
2017-11-15,169.970001,1127.01001,1019.210022,148.0
2017-11-16,171.179993,1130.160034,1022.52002,147.729996
2017-11-17,171.039993,1138.280029,1034.01001,149.339996
2017-11-20,170.289993,1129.77002,1020.26001,150.639999
2017-11-21,170.779999,1132.859985,1023.309998,151.300003
2017-11-22,173.360001,1141.0,1035.0,152.0
2017-11-24,175.100006,1160.699951,1035.869995,151.949997
2017-11-27,175.050003,1202.660034,1040.0,152.059998
2017-11-28,174.300003,1204.880005,1055.089966,152.350006
2017-11-29,172.630005,1194.800049,1042.680054,152.809998
2017-11-30,170.429993,1167.099976,1022.369995,153.649994
2017-12-01,169.949997,1172.050049,1015.799988,154.399994
2017-12-04,172.479996,1173.849976,1012.659973,155.960007
2017-12-05,169.059998,1128.26001,995.940002,156.449997
2017-12-06,167.5,1137.98999,1001.5,154.100006
2017-12-07,169.029999,1156.589966,1020.429993,153.589996
2017-12-08,170.490005,1170.400024,1037.48999,154.979996
2017-12-11,169.199997,1164.599976,1035.5,155.460007
2017-12-12,172.149994,1166.51001,1039.630005,157.300003
2017-12-13,172.5,1170.0,1046.119995,156.600006
2017-12-14,172.399994,1163.709961,1045.0,154.600006
2017-12-15,173.630005,1179.030029,1054.609985,153.610001
2017-12-18,174.880005,1187.369995,1066.079956,153.589996
2017-12-19,175.029999,1189.150024,1075.199951,154.050003
2017-12-20,174.869995,1190.5,1071.780029,153.649994
2017-12-21,174.169998,1175.900024,1064.949951,153.169998
2017-12-22,174.679993,1172.079956,1061.109985,151.820007
2017-12-26,170.800003,1168.359985,1058.069946,152.509995
2017-12-27,170.100006,1179.910034,1057.390015,152.949997
2017-12-28,171.0,1189.0,1051.599976,153.199997
2017-12-29,170.520004,1182.349976,1046.719971,154.169998
2018-01-02,170.160004,1172.0,1048.339966,154.5
2018-01-03,172.529999,1188.300049,1064.310059,157.339996
2018-01-04,172.539993,1205.0,1088.0,159.649994
2018-01-05,173.440002,1217.51001,1094.0,162.440002
2018-01-08,174.350006,1236.0,1102.22998,162.660004
2018-01-09,174.550003,1256.900024,1109.400024,163.899994
2018-01-10,173.160004,1245.150024,1097.099976,162.910004
2018-01-11,174.589996,1259.73999,1106.300049,164.800003
2018-01-12,176.179993,1273.390015,1102.410034,164.020004
2018-01-16,177.899994,1323.0,1132.51001,165.100006
2018-01-17,176.149994,1312.23999,1126.219971,168.009995
2018-01-18,179.369995,1293.949951,1131.410034,170.0
2018-01-19,178.610001,1312.0,1131.829956,164.460007
2018-01-22,177.300003,1297.170044,1137.48999,161.509995
2018-01-23,177.300003,1338.089966,1159.849976,162.820007
2018-01-24,177.25,1374.819946,1177.329956,166.75
2018-01-25,174.509995,1368.0,1172.530029,165.910004
2018-01-26,172.0,1392.01001,1175.079956,166.119995
2018-01-29,170.160004,1409.180054,1176.47998,167.449997
2018-01-30,165.529999,1403.170044,1167.829956,166.210007
2018-01-31,166.869995,1451.300049,1170.569946,163.75
2018-02-01,167.169998,1445.0,1162.609985,163.190002
2018-02-02,166.0,1477.390015,1122.0,161.699997
2018-02-05,159.100006,1402.619995,1090.599976,157.889999
2018-02-06,154.830002,1361.459961,1027.180054,150.289993
2018-02-07,163.089996,1449.0,1081.540039,154.169998
2018-02-08,160.289993,1429.680054,1055.410034,152.479996
2018-02-09,157.070007,1373.48999,1017.25,148.600006
2018-02-12,158.5,1364.670044,1048.0,150.899994
2018-02-13,161.949997,1385.930054,1045.0,150.899994
2018-02-14,163.039993,1406.25,1048.949951,150.190002
2018-02-15,169.789993,1466.890015,1079.069946,155.5
2018-02-16,172.360001,1457.369995,1088.410034,155.710007
2018-02-20,172.050003,1446.48999,1090.569946,155.789993
2018-02-21,172.830002,1485.0,1106.469971,155.429993
2018-02-22,171.800003,1495.359985,1116.189941,154.5
2018-02-23,173.669998,1495.339966,1112.640015,154.300003
2018-02-26,176.350006,1509.199951,1127.800049,155.809998
2018-02-27,179.100006,1524.5,1141.23999,158.460007
2018-02-28,179.259995,1519.51001,1123.030029,157.5
2018-03-01,178.539993,1513.599976,1107.869995,155.529999
2018-03-02,172.800003,1469.099976,1053.079956,152.789993
2018-03-05,175.210007,1494.23999,1075.140015,154.119995
2018-03-06,177.910004,1533.199951,1099.219971,157.279999
2018-03-07,174.940002,1526.52002,1089.189941,155.0
2018-03-08,175.479996,1550.0,1115.319946,159.0
2018-03-09,177.960007,1563.5,1136.0,157.470001
2018-03-12,180.289993,1592.599976,1163.849976,159.639999
2018-03-13,182.589996,1615.959961,1170.0,160.089996
2018-03-14,180.320007,1597.0,1145.209961,160.169998
2018-03-15,178.5,1595.0,1149.959961,158.710007
2018-03-16,178.649994,1583.449951,1154.140015,160.059998
2018-03-19,177.320007,1554.530029,1120.01001,159.710007
2018-03-20,175.240005,1550.339966,1099.0,157.520004
2018-03-21,175.039993,1586.449951,1092.73999,156.570007
2018-03-22,170.0,1565.469971,1081.880005,155.0
2018-03-23,168.389999,1539.01001,1047.030029,152.25
2018-03-26,168.070007,1530.0,1046.0,151.210007
2018-03-27,173.679993,1572.400024,1063.0,153.949997
2018-03-28,167.25,1447.0,998.0,152.070007
2018-03-29,167.809998,1406.0,1011.630005,153.070007
2018-04-02,166.639999,1417.619995,1022.820007,153.339996
2018-04-03,167.639999,1391.380005,1013.909973,150.800003
2018-04-04,164.880005,1358.23999,993.409973,147.889999
2018-04-05,172.580002,1441.98999,1041.329956,154.440002
2018-04-06,170.970001,1429.969971,1020.0,153.460007
2018-04-09,169.880005,1425.030029,1016.799988,151.800003
2018-04-10,173.0,1431.98999,1026.439941,155.029999
2018-04-11,172.229996,1439.439941,1027.98999,154.369995
2018-04-12,173.410004,1439.5,1025.040039,156.75
2018-04-13,174.779999,1449.140015,1040.880005,158.669998
2018-04-16,175.029999,1445.0,1037.0,157.990005
2018-04-17,176.490005,1462.300049,1051.369995,158.820007
2018-04-18,177.809998,1514.650024,1077.430054,152.139999
2018-04-19,173.759995,1543.219971,1069.400024,149.190002
2018-04-20,170.600006,1561.199951,1082.0,147.899994
2018-04-23,166.830002,1546.689941,1077.859985,145.029999
2018-04-24,165.669998,1535.800049,1052.0,146.509995
2018-04-25,162.619995,1458.0,1025.52002,145.789993
2018-04-26,164.119995,1485.01001,1029.51001,146.600006
2018-04-27,164.0,1634.01001,1046.0,146.839996
2018-04-30,162.130005,1582.5,1030.01001,146.860001
2018-05-01,166.410004,1563.219971,1013.659973,144.649994
2018-05-02,175.229996,1580.97998,1028.099976,144.460007
2018-05-03,175.880005,1560.01001,1019.0,142.130005
2018-05-04,178.25,1562.449951,1016.900024,141.100006
2018-05-07,185.179993,1589.339966,1049.22998,144.0
2018-05-08,184.990005,1595.0,1058.540039,143.0
2018-05-09,186.550003,1600.0,1058.099976,141.899994
2018-05-10,187.740005,1608.47998,1086.030029,143.149994
2018-05-11,189.490005,1610.98999,1093.599976,144.110001
